instance,family,lemma_id,clause,length,origin,support,structural_check,structural_ok,implication_verdict,implication_ms,verification_solver,accepted,verification_log
026_hidden_pigeonhole_scale10_phase4b_noise0.cnf,hidden_pigeonhole,567,-23 -32,2,capacity_family,5 14 23 32 41 50 59 68 77 86,family_clause_replayed,True,UNSATISFIABLE,18.930086,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/026_hidden_pigeonhole_scale10_phase4b_noise0__lemma00567.log
026_hidden_pigeonhole_scale10_phase4b_noise0.cnf,hidden_pigeonhole,568,-23 -41,2,capacity_family,5 14 23 32 41 50 59 68 77 86,family_clause_replayed,True,UNSATISFIABLE,19.934183,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/026_hidden_pigeonhole_scale10_phase4b_noise0__lemma00568.log
026_hidden_pigeonhole_scale10_phase4b_noise0.cnf,hidden_pigeonhole,569,-23 -50,2,capacity_family,5 14 23 32 41 50 59 68 77 86,family_clause_replayed,True,UNSATISFIABLE,19.148659,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/026_hidden_pigeonhole_scale10_phase4b_noise0__lemma00569.log
026_hidden_pigeonhole_scale10_phase4b_noise0.cnf,hidden_pigeonhole,570,-23 -59,2,capacity_family,5 14 23 32 41 50 59 68 77 86,family_clause_replayed,True,UNSATISFIABLE,18.695773,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/026_hidden_pigeonhole_scale10_phase4b_noise0__lemma00570.log
026_hidden_pigeonhole_scale10_phase4b_noise0.cnf,hidden_pigeonhole,571,-23 -68,2,capacity_family,5 14 23 32 41 50 59 68 77 86,family_clause_replayed,True,UNSATISFIABLE,18.898192,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/026_hidden_pigeonhole_scale10_phase4b_noise0__lemma00571.log
026_hidden_pigeonhole_scale10_phase4b_noise0.cnf,hidden_pigeonhole,572,-23 -77,2,capacity_family,5 14 23 32 41 50 59 68 77 86,family_clause_replayed,True,UNSATISFIABLE,18.798858,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/026_hidden_pigeonhole_scale10_phase4b_noise0__lemma00572.log
026_hidden_pigeonhole_scale10_phase4b_noise0.cnf,hidden_pigeonhole,573,-23 -86,2,capacity_family,5 14 23 32 41 50 59 68 77 86,family_clause_replayed,True,UNSATISFIABLE,19.354386,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/026_hidden_pigeonhole_scale10_phase4b_noise0__lemma00573.log
026_hidden_pigeonhole_scale10_phase4b_noise0.cnf,hidden_pigeonhole,574,-32 -41,2,capacity_family,5 14 23 32 41 50 59 68 77 86,family_clause_replayed,True,UNSATISFIABLE,19.765456,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/026_hidden_pigeonhole_scale10_phase4b_noise0__lemma00574.log
026_hidden_pigeonhole_scale10_phase4b_noise0.cnf,hidden_pigeonhole,575,-32 -50,2,capacity_family,5 14 23 32 41 50 59 68 77 86,family_clause_replayed,True,UNSATISFIABLE,19.730734,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/026_hidden_pigeonhole_scale10_phase4b_noise0__lemma00575.log
026_hidden_pigeonhole_scale10_phase4b_noise0.cnf,hidden_pigeonhole,576,-32 -59,2,capacity_family,5 14 23 32 41 50 59 68 77 86,family_clause_replayed,True,UNSATISFIABLE,19.367486,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/026_hidden_pigeonhole_scale10_phase4b_noise0__lemma00576.log
026_hidden_pigeonhole_scale10_phase4b_noise0.cnf,hidden_pigeonhole,577,-32 -68,2,capacity_family,5 14 23 32 41 50 59 68 77 86,family_clause_replayed,True,UNSATISFIABLE,18.571968,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/026_hidden_pigeonhole_scale10_phase4b_noise0__lemma00577.log
026_hidden_pigeonhole_scale10_phase4b_noise0.cnf,hidden_pigeonhole,578,-32 -77,2,capacity_family,5 14 23 32 41 50 59 68 77 86,family_clause_replayed,True,UNSATISFIABLE,18.210418,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/026_hidden_pigeonhole_scale10_phase4b_noise0__lemma00578.log
026_hidden_pigeonhole_scale10_phase4b_noise0.cnf,hidden_pigeonhole,579,-32 -86,2,capacity_family,5 14 23 32 41 50 59 68 77 86,family_clause_replayed,True,UNSATISFIABLE,18.382993,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/026_hidden_pigeonhole_scale10_phase4b_noise0__lemma00579.log
026_hidden_pigeonhole_scale10_phase4b_noise0.cnf,hidden_pigeonhole,580,-41 -50,2,capacity_family,5 14 23 32 41 50 59 68 77 86,family_clause_replayed,True,UNSATISFIABLE,19.383424,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/026_hidden_pigeonhole_scale10_phase4b_noise0__lemma00580.log
026_hidden_pigeonhole_scale10_phase4b_noise0.cnf,hidden_pigeonhole,581,-41 -59,2,capacity_family,5 14 23 32 41 50 59 68 77 86,family_clause_replayed,True,UNSATISFIABLE,19.139577,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/026_hidden_pigeonhole_scale10_phase4b_noise0__lemma00581.log
026_hidden_pigeonhole_scale10_phase4b_noise0.cnf,hidden_pigeonhole,582,-41 -68,2,capacity_family,5 14 23 32 41 50 59 68 77 86,family_clause_replayed,True,UNSATISFIABLE,18.830075,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/026_hidden_pigeonhole_scale10_phase4b_noise0__lemma00582.log
026_hidden_pigeonhole_scale10_phase4b_noise0.cnf,hidden_pigeonhole,583,-41 -77,2,capacity_family,5 14 23 32 41 50 59 68 77 86,family_clause_replayed,True,UNSATISFIABLE,18.264504,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/026_hidden_pigeonhole_scale10_phase4b_noise0__lemma00583.log
026_hidden_pigeonhole_scale10_phase4b_noise0.cnf,hidden_pigeonhole,584,-41 -86,2,capacity_family,5 14 23 32 41 50 59 68 77 86,family_clause_replayed,True,UNSATISFIABLE,18.62995,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/026_hidden_pigeonhole_scale10_phase4b_noise0__lemma00584.log
026_hidden_pigeonhole_scale10_phase4b_noise0.cnf,hidden_pigeonhole,585,-50 -59,2,capacity_family,5 14 23 32 41 50 59 68 77 86,family_clause_replayed,True,UNSATISFIABLE,19.096432,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/026_hidden_pigeonhole_scale10_phase4b_noise0__lemma00585.log
026_hidden_pigeonhole_scale10_phase4b_noise0.cnf,hidden_pigeonhole,586,-50 -68,2,capacity_family,5 14 23 32 41 50 59 68 77 86,family_clause_replayed,True,UNSATISFIABLE,18.416926,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/026_hidden_pigeonhole_scale10_phase4b_noise0__lemma00586.log
026_hidden_pigeonhole_scale10_phase4b_noise0.cnf,hidden_pigeonhole,587,-50 -77,2,capacity_family,5 14 23 32 41 50 59 68 77 86,family_clause_replayed,True,UNSATISFIABLE,18.109265,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/026_hidden_pigeonhole_scale10_phase4b_noise0__lemma00587.log
026_hidden_pigeonhole_scale10_phase4b_noise0.cnf,hidden_pigeonhole,588,-50 -86,2,capacity_family,5 14 23 32 41 50 59 68 77 86,family_clause_replayed,True,UNSATISFIABLE,18.364072,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/026_hidden_pigeonhole_scale10_phase4b_noise0__lemma00588.log
026_hidden_pigeonhole_scale10_phase4b_noise0.cnf,hidden_pigeonhole,589,-59 -68,2,capacity_family,5 14 23 32 41 50 59 68 77 86,family_clause_replayed,True,UNSATISFIABLE,17.880301,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/026_hidden_pigeonhole_scale10_phase4b_noise0__lemma00589.log
026_hidden_pigeonhole_scale10_phase4b_noise0.cnf,hidden_pigeonhole,590,-59 -77,2,capacity_family,5 14 23 32 41 50 59 68 77 86,family_clause_replayed,True,UNSATISFIABLE,18.484159,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/026_hidden_pigeonhole_scale10_phase4b_noise0__lemma00590.log
026_hidden_pigeonhole_scale10_phase4b_noise0.cnf,hidden_pigeonhole,591,-59 -86,2,capacity_family,5 14 23 32 41 50 59 68 77 86,family_clause_replayed,True,UNSATISFIABLE,18.434284,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/026_hidden_pigeonhole_scale10_phase4b_noise0__lemma00591.log
026_hidden_pigeonhole_scale10_phase4b_noise0.cnf,hidden_pigeonhole,592,-68 -77,2,capacity_family,5 14 23 32 41 50 59 68 77 86,family_clause_replayed,True,UNSATISFIABLE,17.703113,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/026_hidden_pigeonhole_scale10_phase4b_noise0__lemma00592.log
026_hidden_pigeonhole_scale10_phase4b_noise0.cnf,hidden_pigeonhole,593,-68 -86,2,capacity_family,5 14 23 32 41 50 59 68 77 86,family_clause_replayed,True,UNSATISFIABLE,18.58851,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/026_hidden_pigeonhole_scale10_phase4b_noise0__lemma00593.log
026_hidden_pigeonhole_scale10_phase4b_noise0.cnf,hidden_pigeonhole,594,-77 -86,2,capacity_family,5 14 23 32 41 50 59 68 77 86,family_clause_replayed,True,UNSATISFIABLE,9.7547,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/026_hidden_pigeonhole_scale10_phase4b_noise0__lemma00594.log
026_hidden_pigeonhole_scale10_phase4b_noise0.cnf,hidden_pigeonhole,595,-6 -15,2,capacity_family,6 15 24 33 42 51 60 69 78 87,family_clause_replayed,True,UNSATISFIABLE,18.283477,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/026_hidden_pigeonhole_scale10_phase4b_noise0__lemma00595.log
026_hidden_pigeonhole_scale10_phase4b_noise0.cnf,hidden_pigeonhole,596,-6 -24,2,capacity_family,6 15 24 33 42 51 60 69 78 87,family_clause_replayed,True,UNSATISFIABLE,18.403888,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/026_hidden_pigeonhole_scale10_phase4b_noise0__lemma00596.log
026_hidden_pigeonhole_scale10_phase4b_noise0.cnf,hidden_pigeonhole,597,-6 -33,2,capacity_family,6 15 24 33 42 51 60 69 78 87,family_clause_replayed,True,UNSATISFIABLE,18.377965,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/026_hidden_pigeonhole_scale10_phase4b_noise0__lemma00597.log
026_hidden_pigeonhole_scale10_phase4b_noise0.cnf,hidden_pigeonhole,598,-6 -42,2,capacity_family,6 15 24 33 42 51 60 69 78 87,family_clause_replayed,True,UNSATISFIABLE,18.875144,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/026_hidden_pigeonhole_scale10_phase4b_noise0__lemma00598.log
026_hidden_pigeonhole_scale10_phase4b_noise0.cnf,hidden_pigeonhole,599,-6 -51,2,capacity_family,6 15 24 33 42 51 60 69 78 87,family_clause_replayed,True,UNSATISFIABLE,18.244153,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/026_hidden_pigeonhole_scale10_phase4b_noise0__lemma00599.log
026_hidden_pigeonhole_scale10_phase4b_noise0.cnf,hidden_pigeonhole,600,-6 -60,2,capacity_family,6 15 24 33 42 51 60 69 78 87,family_clause_replayed,True,UNSATISFIABLE,18.610577,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/026_hidden_pigeonhole_scale10_phase4b_noise0__lemma00600.log
026_hidden_pigeonhole_scale10_phase4b_noise0.cnf,hidden_pigeonhole,601,-6 -69,2,capacity_family,6 15 24 33 42 51 60 69 78 87,family_clause_replayed,True,UNSATISFIABLE,18.680484,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/026_hidden_pigeonhole_scale10_phase4b_noise0__lemma00601.log
026_hidden_pigeonhole_scale10_phase4b_noise0.cnf,hidden_pigeonhole,602,-6 -78,2,capacity_family,6 15 24 33 42 51 60 69 78 87,family_clause_replayed,True,UNSATISFIABLE,18.03434,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/026_hidden_pigeonhole_scale10_phase4b_noise0__lemma00602.log
026_hidden_pigeonhole_scale10_phase4b_noise0.cnf,hidden_pigeonhole,603,-6 -87,2,capacity_family,6 15 24 33 42 51 60 69 78 87,family_clause_replayed,True,UNSATISFIABLE,17.919268,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/026_hidden_pigeonhole_scale10_phase4b_noise0__lemma00603.log
026_hidden_pigeonhole_scale10_phase4b_noise0.cnf,hidden_pigeonhole,604,-15 -24,2,capacity_family,6 15 24 33 42 51 60 69 78 87,family_clause_replayed,True,UNSATISFIABLE,17.742257,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/026_hidden_pigeonhole_scale10_phase4b_noise0__lemma00604.log
026_hidden_pigeonhole_scale10_phase4b_noise0.cnf,hidden_pigeonhole,605,-15 -33,2,capacity_family,6 15 24 33 42 51 60 69 78 87,family_clause_replayed,True,UNSATISFIABLE,18.332039,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/026_hidden_pigeonhole_scale10_phase4b_noise0__lemma00605.log
026_hidden_pigeonhole_scale10_phase4b_noise0.cnf,hidden_pigeonhole,606,-15 -42,2,capacity_family,6 15 24 33 42 51 60 69 78 87,family_clause_replayed,True,UNSATISFIABLE,18.261544,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/026_hidden_pigeonhole_scale10_phase4b_noise0__lemma00606.log
026_hidden_pigeonhole_scale10_phase4b_noise0.cnf,hidden_pigeonhole,607,-15 -51,2,capacity_family,6 15 24 33 42 51 60 69 78 87,family_clause_replayed,True,UNSATISFIABLE,18.228579,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/026_hidden_pigeonhole_scale10_phase4b_noise0__lemma00607.log
026_hidden_pigeonhole_scale10_phase4b_noise0.cnf,hidden_pigeonhole,608,-15 -60,2,capacity_family,6 15 24 33 42 51 60 69 78 87,family_clause_replayed,True,UNSATISFIABLE,18.670126,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/026_hidden_pigeonhole_scale10_phase4b_noise0__lemma00608.log
026_hidden_pigeonhole_scale10_phase4b_noise0.cnf,hidden_pigeonhole,609,-15 -69,2,capacity_family,6 15 24 33 42 51 60 69 78 87,family_clause_replayed,True,UNSATISFIABLE,18.443328,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/026_hidden_pigeonhole_scale10_phase4b_noise0__lemma00609.log
026_hidden_pigeonhole_scale10_phase4b_noise0.cnf,hidden_pigeonhole,610,-15 -78,2,capacity_family,6 15 24 33 42 51 60 69 78 87,family_clause_replayed,True,UNSATISFIABLE,18.898829,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/026_hidden_pigeonhole_scale10_phase4b_noise0__lemma00610.log
026_hidden_pigeonhole_scale10_phase4b_noise0.cnf,hidden_pigeonhole,611,-15 -87,2,capacity_family,6 15 24 33 42 51 60 69 78 87,family_clause_replayed,True,UNSATISFIABLE,20.256581,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/026_hidden_pigeonhole_scale10_phase4b_noise0__lemma00611.log
026_hidden_pigeonhole_scale10_phase4b_noise0.cnf,hidden_pigeonhole,612,-24 -33,2,capacity_family,6 15 24 33 42 51 60 69 78 87,family_clause_replayed,True,UNSATISFIABLE,18.702882,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/026_hidden_pigeonhole_scale10_phase4b_noise0__lemma00612.log
026_hidden_pigeonhole_scale10_phase4b_noise0.cnf,hidden_pigeonhole,613,-24 -42,2,capacity_family,6 15 24 33 42 51 60 69 78 87,family_clause_replayed,True,UNSATISFIABLE,18.595123,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/026_hidden_pigeonhole_scale10_phase4b_noise0__lemma00613.log
026_hidden_pigeonhole_scale10_phase4b_noise0.cnf,hidden_pigeonhole,614,-24 -51,2,capacity_family,6 15 24 33 42 51 60 69 78 87,family_clause_replayed,True,UNSATISFIABLE,18.47801,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/026_hidden_pigeonhole_scale10_phase4b_noise0__lemma00614.log
026_hidden_pigeonhole_scale10_phase4b_noise0.cnf,hidden_pigeonhole,615,-24 -60,2,capacity_family,6 15 24 33 42 51 60 69 78 87,family_clause_replayed,True,UNSATISFIABLE,18.721311,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/026_hidden_pigeonhole_scale10_phase4b_noise0__lemma00615.log
026_hidden_pigeonhole_scale10_phase4b_noise0.cnf,hidden_pigeonhole,616,-24 -69,2,capacity_family,6 15 24 33 42 51 60 69 78 87,family_clause_replayed,True,UNSATISFIABLE,18.997499,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/026_hidden_pigeonhole_scale10_phase4b_noise0__lemma00616.log
026_hidden_pigeonhole_scale10_phase4b_noise0.cnf,hidden_pigeonhole,617,-24 -78,2,capacity_family,6 15 24 33 42 51 60 69 78 87,family_clause_replayed,True,UNSATISFIABLE,19.0486,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/026_hidden_pigeonhole_scale10_phase4b_noise0__lemma00617.log
026_hidden_pigeonhole_scale10_phase4b_noise0.cnf,hidden_pigeonhole,618,-24 -87,2,capacity_family,6 15 24 33 42 51 60 69 78 87,family_clause_replayed,True,UNSATISFIABLE,18.85348,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/026_hidden_pigeonhole_scale10_phase4b_noise0__lemma00618.log
026_hidden_pigeonhole_scale10_phase4b_noise0.cnf,hidden_pigeonhole,619,-33 -42,2,capacity_family,6 15 24 33 42 51 60 69 78 87,family_clause_replayed,True,UNSATISFIABLE,18.491756,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/026_hidden_pigeonhole_scale10_phase4b_noise0__lemma00619.log
026_hidden_pigeonhole_scale10_phase4b_noise0.cnf,hidden_pigeonhole,620,-33 -51,2,capacity_family,6 15 24 33 42 51 60 69 78 87,family_clause_replayed,True,UNSATISFIABLE,10.134267,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/026_hidden_pigeonhole_scale10_phase4b_noise0__lemma00620.log
026_hidden_pigeonhole_scale10_phase4b_noise0.cnf,hidden_pigeonhole,621,-33 -60,2,capacity_family,6 15 24 33 42 51 60 69 78 87,family_clause_replayed,True,UNSATISFIABLE,18.774716,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/026_hidden_pigeonhole_scale10_phase4b_noise0__lemma00621.log
026_hidden_pigeonhole_scale10_phase4b_noise0.cnf,hidden_pigeonhole,622,-33 -69,2,capacity_family,6 15 24 33 42 51 60 69 78 87,family_clause_replayed,True,UNSATISFIABLE,18.570777,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/026_hidden_pigeonhole_scale10_phase4b_noise0__lemma00622.log
026_hidden_pigeonhole_scale10_phase4b_noise0.cnf,hidden_pigeonhole,623,-33 -78,2,capacity_family,6 15 24 33 42 51 60 69 78 87,family_clause_replayed,True,UNSATISFIABLE,19.209851,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/026_hidden_pigeonhole_scale10_phase4b_noise0__lemma00623.log
026_hidden_pigeonhole_scale10_phase4b_noise0.cnf,hidden_pigeonhole,624,-33 -87,2,capacity_family,6 15 24 33 42 51 60 69 78 87,family_clause_replayed,True,UNSATISFIABLE,18.25428,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/026_hidden_pigeonhole_scale10_phase4b_noise0__lemma00624.log
026_hidden_pigeonhole_scale10_phase4b_noise0.cnf,hidden_pigeonhole,625,-42 -51,2,capacity_family,6 15 24 33 42 51 60 69 78 87,family_clause_replayed,True,UNSATISFIABLE,18.190896,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/026_hidden_pigeonhole_scale10_phase4b_noise0__lemma00625.log
026_hidden_pigeonhole_scale10_phase4b_noise0.cnf,hidden_pigeonhole,626,-42 -60,2,capacity_family,6 15 24 33 42 51 60 69 78 87,family_clause_replayed,True,UNSATISFIABLE,18.804913,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/026_hidden_pigeonhole_scale10_phase4b_noise0__lemma00626.log
026_hidden_pigeonhole_scale10_phase4b_noise0.cnf,hidden_pigeonhole,627,-42 -69,2,capacity_family,6 15 24 33 42 51 60 69 78 87,family_clause_replayed,True,UNSATISFIABLE,17.842666,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/026_hidden_pigeonhole_scale10_phase4b_noise0__lemma00627.log
026_hidden_pigeonhole_scale10_phase4b_noise0.cnf,hidden_pigeonhole,628,-42 -78,2,capacity_family,6 15 24 33 42 51 60 69 78 87,family_clause_replayed,True,UNSATISFIABLE,18.295515,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/026_hidden_pigeonhole_scale10_phase4b_noise0__lemma00628.log
026_hidden_pigeonhole_scale10_phase4b_noise0.cnf,hidden_pigeonhole,629,-42 -87,2,capacity_family,6 15 24 33 42 51 60 69 78 87,family_clause_replayed,True,UNSATISFIABLE,21.056061,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/026_hidden_pigeonhole_scale10_phase4b_noise0__lemma00629.log
026_hidden_pigeonhole_scale10_phase4b_noise0.cnf,hidden_pigeonhole,630,-51 -60,2,capacity_family,6 15 24 33 42 51 60 69 78 87,family_clause_replayed,True,UNSATISFIABLE,20.976752,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/026_hidden_pigeonhole_scale10_phase4b_noise0__lemma00630.log
026_hidden_pigeonhole_scale10_phase4b_noise0.cnf,hidden_pigeonhole,631,-51 -69,2,capacity_family,6 15 24 33 42 51 60 69 78 87,family_clause_replayed,True,UNSATISFIABLE,19.393048,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/026_hidden_pigeonhole_scale10_phase4b_noise0__lemma00631.log
026_hidden_pigeonhole_scale10_phase4b_noise0.cnf,hidden_pigeonhole,632,-51 -78,2,capacity_family,6 15 24 33 42 51 60 69 78 87,family_clause_replayed,True,UNSATISFIABLE,18.907903,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/026_hidden_pigeonhole_scale10_phase4b_noise0__lemma00632.log
026_hidden_pigeonhole_scale10_phase4b_noise0.cnf,hidden_pigeonhole,633,-51 -87,2,capacity_family,6 15 24 33 42 51 60 69 78 87,family_clause_replayed,True,UNSATISFIABLE,18.274217,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/026_hidden_pigeonhole_scale10_phase4b_noise0__lemma00633.log
026_hidden_pigeonhole_scale10_phase4b_noise0.cnf,hidden_pigeonhole,634,-60 -69,2,capacity_family,6 15 24 33 42 51 60 69 78 87,family_clause_replayed,True,UNSATISFIABLE,19.289525,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/026_hidden_pigeonhole_scale10_phase4b_noise0__lemma00634.log
026_hidden_pigeonhole_scale10_phase4b_noise0.cnf,hidden_pigeonhole,635,-60 -78,2,capacity_family,6 15 24 33 42 51 60 69 78 87,family_clause_replayed,True,UNSATISFIABLE,19.240625,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/026_hidden_pigeonhole_scale10_phase4b_noise0__lemma00635.log
026_hidden_pigeonhole_scale10_phase4b_noise0.cnf,hidden_pigeonhole,636,-60 -87,2,capacity_family,6 15 24 33 42 51 60 69 78 87,family_clause_replayed,True,UNSATISFIABLE,19.196397,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/026_hidden_pigeonhole_scale10_phase4b_noise0__lemma00636.log
026_hidden_pigeonhole_scale10_phase4b_noise0.cnf,hidden_pigeonhole,637,-69 -78,2,capacity_family,6 15 24 33 42 51 60 69 78 87,family_clause_replayed,True,UNSATISFIABLE,18.548995,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/026_hidden_pigeonhole_scale10_phase4b_noise0__lemma00637.log
026_hidden_pigeonhole_scale10_phase4b_noise0.cnf,hidden_pigeonhole,638,-69 -87,2,capacity_family,6 15 24 33 42 51 60 69 78 87,family_clause_replayed,True,UNSATISFIABLE,19.657794,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/026_hidden_pigeonhole_scale10_phase4b_noise0__lemma00638.log
026_hidden_pigeonhole_scale10_phase4b_noise0.cnf,hidden_pigeonhole,639,-78 -87,2,capacity_family,6 15 24 33 42 51 60 69 78 87,family_clause_replayed,True,UNSATISFIABLE,19.653187,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/026_hidden_pigeonhole_scale10_phase4b_noise0__lemma00639.log
026_hidden_pigeonhole_scale10_phase4b_noise0.cnf,hidden_pigeonhole,640,-7 -16,2,capacity_family,7 16 25 34 43 52 61 70 79 88,family_clause_replayed,True,UNSATISFIABLE,18.274076,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/026_hidden_pigeonhole_scale10_phase4b_noise0__lemma00640.log
026_hidden_pigeonhole_scale10_phase4b_noise0.cnf,hidden_pigeonhole,641,-7 -25,2,capacity_family,7 16 25 34 43 52 61 70 79 88,family_clause_replayed,True,UNSATISFIABLE,17.901918,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/026_hidden_pigeonhole_scale10_phase4b_noise0__lemma00641.log
026_hidden_pigeonhole_scale10_phase4b_noise0.cnf,hidden_pigeonhole,642,-7 -34,2,capacity_family,7 16 25 34 43 52 61 70 79 88,family_clause_replayed,True,UNSATISFIABLE,9.996546,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/026_hidden_pigeonhole_scale10_phase4b_noise0__lemma00642.log
026_hidden_pigeonhole_scale10_phase4b_noise0.cnf,hidden_pigeonhole,643,-7 -43,2,capacity_family,7 16 25 34 43 52 61 70 79 88,family_clause_replayed,True,UNSATISFIABLE,17.889062,kissat,True,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/verification/026_hidden_pigeonhole_scale10_phase4b_noise0__lemma00643.log
